VARIANT_ID,PRODUCT_LINK,PRODUCT_IMAGE_LINK,MODEL_IMAGE_LINK,PRODUCT_DESC_SE,PRODUCT_DESC_EN
30061310300,lindex.com/p/3006131-300/,https://i8.amplience.net/i/Lindex/3006131_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006131_300_PS_MF/?h=300,Baslinne i mjuk och stretchig bomull med figurnära passform och smala axelband.,Basic tank top in soft and stretchy cotton with figure fit and slim shoulder straps.
30052157862,lindex.com/p/3005215-7862/,https://i8.amplience.net/i/Lindex/3005215_7862_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005215_7862_PS_MF/?h=300,Maxikjol i vävd bomull med broderie anglaise och bekväm resårmidja.,Maxi skirt in woven cotton with broderie anglaise and a comfy elastic waist.
30042959609,lindex.com/p/3004295-9609/,https://i8.amplience.net/i/Lindex/3004295_9609_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004295_9609_PS_MF/?h=300,"Långärmad maxiklänning i mjuk, stretchig trikå med halvpolo, sidoslits och utställd kjol.","Long-sleeved maxi dress in soft, stretchy jersey with mock neck, side slit and fit-and-flare silhouette."
30022580080,lindex.com/p/3002258-80/,https://i8.amplience.net/i/Lindex/3002258_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002258_80_PS_MF/?h=300,"Snygg bomberjacka i kraftigt filttyg med avslappnad passform, ribbad krage och tryckknappsstängning fram.","Stylish bomber jacket in a sturdy felt fabric with a relaxed fit, ribbed collar and front push-button closure."
30021950080,lindex.com/p/3002195-80/,https://i8.amplience.net/i/Lindex/3002195_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002195_80_PS_MF/?h=300,Jacka i konstläder med sliten look och klassisk krage samt dragkedja.,Faux leather jacket with a worn look and classic collar and zip closure.
30061091010,lindex.com/p/3006109-1010/,https://i8.amplience.net/i/Lindex/3006109_1010_PS_F/?h=300,,Stilsäkra solglasögon med tonade glas.,Stylish sunglasses with tinted lenses.
30037520791,lindex.com/p/3003752-791/,https://i8.amplience.net/i/Lindex/3003752_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003752_791_PS_MF/?h=300,Avsmalnande jeans i bomullsdenim med medelhög midja och ankellängd.,Tapered jeans in cotton denim with mid waist and ankle length.
81930590791,lindex.com/p/8193059-791/,https://i8.amplience.net/i/Lindex/8193059_791_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8193059_791_PS_MF/?h=300,Jeans med hög midja i bomullsdenim med lätt stretch och vida ben.,High waist jeans in cotton denim with light stretch and wide legs.
30024629803,lindex.com/p/3002462-9803/,https://i8.amplience.net/i/Lindex/3002462_9803_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002462_9803_PS_MF/?h=300,"Finstickad, långärmad klänning i mjuk merinoull med ribbad halvpolo och avslappnad passform.","Fine-knitted, long-sleeved dress in soft merino wool with ribbed mock neck and relaxed fit."
30002325815,lindex.com/p/3000232-5815/,https://i8.amplience.net/i/Lindex/3000232_5815_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000232_5815_PS_MF/?h=300,Midikjol med en utsvängd passform och dekorativa sömmar.,Midi skirt with a flared fit and decorative seams.
30021040250,lindex.com/p/3002104-250/,https://i8.amplience.net/i/Lindex/3002104_250_PS_F/?h=300,,Hårklämma i plast.,Plastic hair grips.
86161860080,lindex.com/p/8616186-80/,https://i8.amplience.net/i/Lindex/8616186_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8616186_80_PS_MF/?h=300,"Vävda, klassiska byxor med en hög midja och ett brett, croppat ben. Byxorna har veck på framsidan.","Woven, classic trousers with a high waist and a wide, cropped leg. The trousers have creases at the front."
30070476983,lindex.com/p/3007047-6983/,https://i8.amplience.net/i/Lindex/3007047_6983_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007047_6983_PS_MF/?h=300,Kortärmad skjortklänning med knytskärp i midjan.,Short-sleeved shirt dress with tie belt at waist.
84827261605,lindex.com/p/8482726-1605/,https://i8.amplience.net/i/Lindex/8482726_1605_PS_F/?h=300,,Stilrent smalt skärp med guldfärgat metallspänne.,A sleek and slim belt with a gold coloured metal buckle.
30051809699,lindex.com/p/3005180-9699/,https://i8.amplience.net/i/Lindex/3005180_9699_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005180_9699_PS_MF/?h=300,"Stilsäker, enkelknäppt kavaj i linneblandning med strukturerat tyg, klassisk kavajkrage och figurnära silhuett.","Sleek, single-breasted blazer in linen blend with structred fabric, classic lapel collar and a fitted silhouette."
30071642521,lindex.com/p/3007164-2521/,https://i8.amplience.net/i/Lindex/3007164_2521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007164_2521_PS_MF/?h=300,Kortärmad topp med krage och knappslå.,Short sleeved top with collar and button placket.
86505010080,lindex.com/p/8650501-80/,https://i8.amplience.net/i/Lindex/8650501_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8650501_80_PS_MF/?h=300,"Croppad byxa i vår passform POLLY med hög midja och rakt ben. Den här byxan har samma design som vår byxa POLLY med normal passform, men har kortare ben som ger ett croppat utseende oavsett hur lång du är.","Cropped trousers in our fit POLLY with a high waist and straight legs. These trousers has the same design as our regular fit Polly, but comes with a shorter leg to keep a cropped look, no matter your height."
30041760766,lindex.com/p/3004176-766/,https://i8.amplience.net/i/Lindex/3004176_766_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004176_766_PS_MF/?h=300,Jeans med medelhög midja i mjuk denimkvalitet med extra vida ben och avtagbart knytskärp i midjan.,Mid waist jeans in soft denim quality with extra wide legs and a removable tie belt at the waist.
30007239614,lindex.com/p/3000723-9614/,https://i8.amplience.net/i/Lindex/3000723_9614_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000723_9614_PS_MF/?h=300,"Klassiska, stilsäkra shorts i stretchbomull.","Classic, stylish shorts in stretch cotton."
79782597763,lindex.com/p/7978259-7763/,https://i8.amplience.net/i/Lindex/7978259_7763_PS_F/?h=300,https://i8.amplience.net/i/Lindex/7978259_7763_PS_MF/?h=300,"Supermjuk och bekväm topp i ekologisk bomull med rund halsringning, något croppad ärm och klassiskt randigt mönster.","A super soft and comfy organic cotton top with round neckline, slightly cropped sleeve length and classic striped pattern."
30038626994,lindex.com/p/3003862-6994/,https://i8.amplience.net/i/Lindex/3003862_6994_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003862_6994_PS_MF/?h=300,T-shirt i mjuk bomullstrikå med avslappnad passform och tryck på framsidan.,T-shirt in soft cotton jersey with relaxed fit and print on the front.
30012009427,lindex.com/p/3001200-9427/,https://i8.amplience.net/i/Lindex/3001200_9427_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001200_9427_PS_MF/?h=300,"Bekväma byxor med vid, böljande passform och hög resårmidja.","Comfortable trousers with wide, flowy fit and high elastic waist."
30068316983,lindex.com/p/3006831-6983/,https://i8.amplience.net/i/Lindex/3006831_6983_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006831_6983_PS_MF/?h=300,Haremsbyxa med resårmidja och elastiska benslut.,Harem trousers with an elastic waist and elastic leg endings.
79782595818,lindex.com/p/7978259-5818/,https://i8.amplience.net/i/Lindex/7978259_5818_PS_F/?h=300,https://i8.amplience.net/i/Lindex/7978259_5818_PS_MF/?h=300,"Supermjuk och bekväm topp i ekologisk bomull med rund halsringning, något croppad ärm och klassiskt randigt mönster.","A super soft and comfy organic cotton top with round neckline, slightly cropped sleeve length and classic striped pattern."
30034921827,lindex.com/p/3003492-1827/,https://i8.amplience.net/i/Lindex/3003492_1827_PS_F/?h=300,,Mjuka och bekväma vantar i bouclé med ribbade muddar.,Soft and cosy bouclé mittens with ribbed cuffs.
30007300080,lindex.com/p/3000730-80/,https://i8.amplience.net/i/Lindex/3000730_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000730_80_PS_MF/?h=300,Stilsäker kortärmad topp med blommor och mesh.,Stylish short-sleeved top with flowers and mesh.
30043737704,lindex.com/p/3004373-7704/,https://i8.amplience.net/i/Lindex/3004373_7704_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004373_7704_PS_MF/?h=300,Byxor i manchester med hög midja och vida ben.,Trousers in corduroy with a high waist and wide legs.
30065728642,lindex.com/p/3006572-8642/,https://i8.amplience.net/i/Lindex/3006572_8642_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006572_8642_PS_MF/?h=300,"Ärmlös, krinklad topp med vid hals och volangkant.",Sleeveless crinkled top with wide neck and frill trims.
30072588467,lindex.com/p/3007258-8467/,https://i8.amplience.net/i/Lindex/3007258_8467_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007258_8467_PS_MF/?h=300,Kortärmad trikåtopp med broderie anglaise-detaljer.,Short-sleeved jersey top with broderie anglaise details.
30042090822,lindex.com/p/3004209-822/,https://i8.amplience.net/i/Lindex/3004209_822_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004209_822_PS_MF/?h=300,Jeans med medelhög midja i denim med vida extra vida ben och avtagbart knytskärp i midjan.,Mid waist jeans in denim with wide extra wide legs and a removable tie belt at the waist.
30062530020,lindex.com/p/3006253-20/,https://i8.amplience.net/i/Lindex/3006253_20_PS_F/?h=300,,"2-pack örhängen i två olika storlekar, båda med en stilsäker droppdesign.","2-pack earrings in two different sizes, both with a stylish drop design."
30046169606,lindex.com/p/3004616-9606/,https://i8.amplience.net/i/Lindex/3004616_9606_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004616_9606_PS_MF/?h=300,"T-shirt i mjuk bomull med avslappnad, boxig passform och tryck på framsidan.","T-shirt in soft cotton with a relaxed, boxy fit and a print on the front."
30027251480,lindex.com/p/3002725-1480/,https://i8.amplience.net/i/Lindex/3002725_1480_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002725_1480_PS_MF/?h=300,Kortärmad tunika i stickad bomullsblandning med nyckelhålsstängning baktill och fransar i nederkant.,Short-sleeved tunic in knitted cotton blend with a keyhole button closure at the back and fringes at bottom hem.
30031410080,lindex.com/p/3003141-80/,https://i8.amplience.net/i/Lindex/3003141_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003141_80_PS_MF/?h=300,"Stilren, dubbelknäppt kavaj med rak passform och tunna axelvaddar.","Sleek, double-breasted blazer with a straight fit and thin shoulder pads."
86087410080,lindex.com/p/8608741-80/,https://i8.amplience.net/i/Lindex/8608741_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8608741_80_PS_MF/?h=300,Stilren midikjol med lätt utsvängd silhuett och glansig finish.,Sleek midi skirt with a slightly flared silhouette and a shiny satin finish.
30062149614,lindex.com/p/3006214-9614/,https://i8.amplience.net/i/Lindex/3006214_9614_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006214_9614_PS_MF/?h=300,Vävda shorts med resårmidja och sidofickor.,Woven shorts with elastic waist and side pockets.
30055152150,lindex.com/p/3005515-2150/,https://i8.amplience.net/i/Lindex/3005515_2150_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005515_2150_PS_MF/?h=300,Stilsäker stickad tröja med korta ärmar och guldfärgade knappdetaljer.,Stylish knitted jumper with short sleeves and gold coloured button details.
30013485601,lindex.com/p/3001348-5601/,https://i8.amplience.net/i/Lindex/3001348_5601_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001348_5601_PS_MF/?h=300,Böljande midiklänning med puffärmar och en knappstängning framtill.,Flowy midi dress with puff sleeves and a button closure at the front.
30050769609,lindex.com/p/3005076-9609/,https://i8.amplience.net/i/Lindex/3005076_9609_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005076_9609_PS_MF/?h=300,Stickad tröja med avslappnad passform.,Knitted jumper with a relaxed fit.
30068800080,lindex.com/p/3006880-80/,https://i8.amplience.net/i/Lindex/3006880_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006880_80_PS_MF/?h=300,Långa shorts i ett skirt material med avslappnad passform och bekväm resårmidja.,Long shorts in a sheer material with a relaxed fit and comfy elastic waist.
76849952150,lindex.com/p/7684995-2150/,https://i8.amplience.net/i/Lindex/7684995_2150_PS_F/?h=300,https://i8.amplience.net/i/Lindex/7684995_2150_PS_MF/?h=300,En härligt luftig topp med silkigt framstycke och mjuk trikå över ryggen. Lätt att klä upp eller ner beroende på tillfälle.,"A lightweight, versatile top with a silky front and soft jersey back. Easy to style up or down depending on occasion."
30074070020,lindex.com/p/3007407-20/,https://i8.amplience.net/i/Lindex/3007407_20_PS_F/?h=300,,Stilrena örhängen i form av snäckor i färgad metall.,Sleek earrings shaped as sea shells in coloured metal.
30046530080,lindex.com/p/3004653-80/,https://i8.amplience.net/i/Lindex/3004653_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004653_80_PS_MF/?h=300,Bandeautopp med stadig trikå och silikonkant för att hålla den på plats.,Bandeau top with firm jersey tricot and silicon edge to keep it on place.
30060781945,lindex.com/p/3006078-1945/,https://i8.amplience.net/i/Lindex/3006078_1945_PS_F/?h=300,,Mjuk scarf med ett mönster över hela.,Soft scarf with an allover pattern.
30032857488,lindex.com/p/3003285-7488/,https://i8.amplience.net/i/Lindex/3003285_7488_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003285_7488_PS_MF/?h=300,"Mjuk stickad tröja med korta ärmar, rund halsringning och kabelstickad detalj på framsidan.","Soft knitted jumper with short sleeves, round neckline and cable knit detail on the front."
81445410080,lindex.com/p/8144541-80/,https://i8.amplience.net/i/Lindex/8144541_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8144541_80_PS_MF/?h=300,"Mjuka, stretchiga jeans med smal passform och hög midja.","Soft, stretchy jeans with a slim fit and high-waist."
30025751480,lindex.com/p/3002575-1480/,https://i8.amplience.net/i/Lindex/3002575_1480_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002575_1480_PS_MF/?h=300,Stickad tröja med avslappnad passform och virkad look. Den har rund halsringning och 3/4-långa ärmar.,Knitted jumper with relaxed fit and a crochet look. It has a round neckline and 3/4 length sleeves.
86818250080,lindex.com/p/8681825-80/,https://i8.amplience.net/i/Lindex/8681825_80_PS_F/?h=300,,Håll dig torr med det här mönstrade paraplyet som enkelt får plats i väskan när du inte behöver det.,Keep dry with this patterned umbrella that easily fits in your bag when you don't need it.
30010048521,lindex.com/p/3001004-8521/,https://i8.amplience.net/i/Lindex/3001004_8521_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001004_8521_PS_MF/?h=300,"Stilren, bekväm gravidklänning med en figurnära siluett.","Sleek, comfy maternity dress with a fitted silhouette."
30052881777,lindex.com/p/3005288-1777/,https://i8.amplience.net/i/Lindex/3005288_1777_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005288_1777_PS_MF/?h=300,Mysig finstickad tröja med ribbade muddar och rak passform.,Cosy fine-knit jumper with ribbed cuffs and a straight fit.
30010277403,lindex.com/p/3001027-7403/,https://i8.amplience.net/i/Lindex/3001027_7403_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001027_7403_PS_MF/?h=300,Tunika i vävd viskos med axelbandslös halsringning och figurnära silhuett.,Woven viscose tunic with a strapless neckline and a fitted silhouette.
81556280080,lindex.com/p/8155628-80/,https://i8.amplience.net/i/Lindex/8155628_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8155628_80_PS_MF/?h=300,Smidig slim fit byxa i vår passform JONNA med hög midja och massor av bekväm stretch.,A pair of sleek slim fit trousers in our fit JONNA with high waist and lots of comfy stretch.
86835560080,lindex.com/p/8683556-80/,https://i8.amplience.net/i/Lindex/8683556_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8683556_80_PS_MF/?h=300,"Helmönstrad topp med kort ärm med elastiska rynkdetaljer på axeln och rund halsringning, gjord i mjuk, stretchig trikå med struktur.","A short sleeve top with elastic gatherings at shoulders, round neckline and an allover print. Made in soft, stretchy jersey with texture"
30029868395,lindex.com/p/3002986-8395/,https://i8.amplience.net/i/Lindex/3002986_8395_PS_F/?h=300,,"Mjuk, ribbstickad balaklava med justerbar dragsko.","Soft, rib-knitted balaclava with adjustable drawstrings."
30060740300,lindex.com/p/3006074-300/,https://i8.amplience.net/i/Lindex/3006074_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006074_300_PS_MF/?h=300,Mönsterstickad kofta med ribbade muddar.,Pattern knitted cardigan with ribbed cuffs.
30061640790,lindex.com/p/3006164-790/,https://i8.amplience.net/i/Lindex/3006164_790_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006164_790_PS_MF/?h=300,Jeans med hög midja i bomullsdenim med stretch och vida ben.,High waist jeans in cotton denim with stretch and wide legs.
30053819873,lindex.com/p/3005381-9873/,https://i8.amplience.net/i/Lindex/3005381_9873_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005381_9873_PS_MF/?h=300,"Luftig byxa i vår Bella-passform, tillverkad i linneblandning, med raka ben och bekväm resårmidja.","Flowy trousers in the Bella fit, made from a linen blend, with straight legs and a comfy elastic waist."
